Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Product_ID,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Location_encoded,Size_encoded,Color_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Payment Method_encoded,Season_cycle,Season_sin,Season_cos,Frequency_score,Customer_Loyalty_Score,Dominant_Season,Interaction_Score
1216,1.4423292577582547,Blouse,-1.6790711138939534,Oregon,L,Pink,Winter,-1.6057798680227386,No,2-Day Shipping,Yes,Yes,-0.7166038720485968,Credit Card,Every 3 Months,Blouse_Clothing_L_Pink,0,0,1,0,0,36,0,16,0,0,1,2,0,0.0,1.0,-0.7498744288612096,-0.5865913203639226,Spring,-1.627767241784103
1217,1.1792689603171644,Pants,-1.172364759600152,Utah,XL,Lavender,Summer,-0.06974801959749076,No,Free Shipping,Yes,Yes,-1.5473254596207235,Venmo,Every 3 Months,Pants_Clothing_XL_Lavender,0,0,1,0,0,43,3,10,0,2,1,5,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.9188799553927733,Winter,-0.4005330415982891
1218,0.3900880679938935,Boots,0.13662665565883492,Nebraska,XL,Cyan,Fall,-1.6057798680227386,No,Free Shipping,Yes,Yes,-0.9242842689416284,Cash,Every 3 Months,Boots_Footwear_XL_Cyan,0,0,0,1,0,26,3,5,0,2,1,1,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.6696634791211352,Spring,-1.0830579109182665
1219,0.7189134397952563,Boots,0.8122351280505701,Pennsylvania,M,Cyan,Spring,-0.9075835732839896,No,Store Pickup,Yes,Yes,1.2217464989530324,Cash,Every 3 Months,Boots_Footwear_M_Cyan,0,0,0,1,0,37,1,5,0,5,1,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.18874882803672915,Spring,-0.3916379628836217
1220,-1.6486292371745563,Sweater,-1.5523945253205031,Vermont,M,Gold,Winter,-1.7454191269704884,No,Next Day Air,Yes,Yes,0.6679321072382812,Credit Card,Bi-Weekly,Sweater_Clothing_M_Gold,0,0,1,0,0,44,1,6,0,3,1,2,0,0.0,1.0,1.6521873966490304,0.9280478015549247,Spring,-1.6875117464754927
1221,1.5080943321185272,Gloves,0.17885218518331839,Kentucky,M,Green,Winter,1.605923087775507,No,Express,Yes,Yes,0.7371589062026251,Bank Transfer,Quarterly,Gloves_Accessories_M_Green,0,1,0,0,0,16,1,8,0,1,1,0,0,0.0,1.0,-0.7498744288612096,-0.0050862090634337664,Spring,1.1778018169978504
1222,-1.7143943115348288,Socks,0.3899798328057356,Iowa,M,Red,Winter,1.0473660519845074,No,Standard,Yes,Yes,-1.5473254596207235,Cash,Quarterly,Socks_Clothing_M_Red,0,0,1,0,0,14,1,18,0,4,1,1,0,0.0,1.0,-0.7498744288612096,-0.9188799553927733,Fall,0.8501501862308758
1223,0.9162086628760742,Jeans,0.3899798328057356,Indiana,L,Magenta,Fall,-0.4886657964407405,No,Store Pickup,Yes,Yes,0.11411771552353005,Bank Transfer,Annually,Jeans_Clothing_L_Magenta,0,0,1,0,0,13,0,11,0,5,1,0,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.4945088678860957,Fall,-0.22507210766679764
1224,1.6396244808390725,Pants,-1.5101689957960196,Kansas,L,Red,Winter,0.20953049829800843,No,Free Shipping,Yes,Yes,-0.3012430782625333,Bank Transfer,Weekly,Pants_Clothing_L_Red,0,0,1,0,0,15,0,18,0,2,1,0,0,0.0,1.0,1.0516719402714705,0.3001715448035749,Winter,-0.3063793499302
1225,1.1792689603171644,Shorts,-0.4123052281594499,Illinois,M,Yellow,Summer,-0.06974801959749076,No,Store Pickup,Yes,Yes,-0.508923475155565,Venmo,Weekly,Shorts_Clothing_M_Yellow,0,0,1,0,0,12,1,24,0,5,1,5,2,1.2246467991473532e-16,-1.0,1.0516719402714705,0.2170993860463622,Spring,-0.1725151821660785
1226,-1.0567435679321031,Gloves,1.5722946594912723,North Carolina,S,Turquoise,Fall,-1.6057798680227386,No,Free Shipping,Yes,Yes,-0.6473770730842529,Debit Card,Weekly,Gloves_Accessories_S_Turquoise,0,1,0,0,0,32,2,21,0,2,1,3,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,0.16171794687488705,Spring,-0.6523575097685353
1227,0.5873832910747112,Sandals,1.3189414823443715,Ohio,S,Cyan,Fall,-0.4886657964407405,No,Store Pickup,Yes,Yes,-0.508923475155565,Venmo,Bi-Weekly,Sandals_Footwear_S_Cyan,0,0,0,1,0,34,2,5,0,5,1,5,3,-1.0,-1.8369701987210297e-16,1.6521873966490304,0.4573055685973862,Fall,0.053616387194793114
1228,-1.1225086422923756,Blouse,-0.9612371119777348,Illinois,L,Yellow,Spring,1.605923087775507,No,Store Pickup,Yes,Yes,-0.4396966761912211,Bank Transfer,Bi-Weekly,Blouse_Clothing_L_Yellow,0,0,1,0,0,12,0,24,0,5,1,0,1,1.0,6.123233995736766e-17,1.6521873966490304,0.4849962881831238,Spring,0.8357750278495346
1229,0.7189134397952563,Jacket,-0.2011775805370327,Indiana,S,Yellow,Winter,0.20953049829800843,No,Express,Yes,Yes,-1.6857790575494114,Cash,Annually,Jacket_Outerwear_S_Yellow,0,0,0,0,1,13,2,24,0,1,1,1,0,0.0,1.0,-1.3503898852387695,-1.2144675771152724,Fall,0.08631807464749608
1230,-0.6621531217704677,Jewelry,-0.32785416911048304,Kansas,XL,Maroon,Winter,-0.20938727854524067,No,Express,Yes,Yes,0.9448393030956568,Bank Transfer,Annually,Jewelry_Accessories_XL_Maroon,0,1,0,0,0,15,3,12,0,1,1,0,0,0.0,1.0,-1.3503898852387695,-0.16222023285724502,Summer,-0.24492734571481337
1231,-1.254038791012921,Hat,0.8544606575750536,Illinois,L,Brown,Spring,1.1870053109322567,No,Standard,Yes,Yes,1.6371072927390957,Venmo,Monthly,Hat_Accessories_L_Brown,0,1,0,0,0,12,0,3,0,4,1,5,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.5950993281021786,Fall,1.0872419149250958
1232,1.4423292577582547,Socks,0.8122351280505701,Pennsylvania,M,Gold,Spring,0.3491697572457584,No,2-Day Shipping,Yes,Yes,1.2217464989530324,Credit Card,Fortnightly,Socks_Clothing_M_Gold,0,0,1,0,0,37,1,6,0,0,1,2,1,1.0,6.123233995736766e-17,0.45115648389391044,0.6691611931387772,Fall,0.48808936848720186
1233,0.8504435885158015,Handbag,-1.5523945253205031,New York,M,Charcoal,Summer,-0.20938727854524067,No,Free Shipping,Yes,Yes,0.39102491138090567,Debit Card,Every 3 Months,Handbag_Accessories_M_Charcoal,0,1,0,0,0,31,1,4,0,2,1,3,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.14353980699212154,Fall,-0.6122894525778194
1234,0.12702777055280323,Pants,0.5588819509036694,Utah,L,Beige,Winter,-0.3490265374929906,No,Next Day Air,Yes,Yes,1.0140661020600008,Venmo,Every 3 Months,Pants_Clothing_L_Beige,0,0,1,0,0,43,0,0,0,3,1,5,0,0.0,1.0,-0.7498744288612096,0.10567666927951652,Winter,-0.07665399097399261
1235,-0.39909282432937737,Gloves,1.6567457185402392,New Jersey,M,Indigo,Fall,0.48880901619350764,No,Store Pickup,Yes,Yes,-1.6165522585850673,Bank Transfer,Bi-Weekly,Gloves_Accessories_M_Indigo,0,1,0,0,0,29,1,9,0,5,1,0,3,-1.0,-1.8369701987210297e-16,1.6521873966490304,0.014254055225585205,Spring,0.8391900268975271
1236,-1.385568939733466,Sweater,-1.5946200548449865,Idaho,M,Red,Spring,-1.0472228322317396,No,Store Pickup,Yes,Yes,1.429426895846064,PayPal,Every 3 Months,Sweater_Clothing_M_Red,0,0,1,0,0,11,1,18,0,5,1,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.2718209867939418,Spring,-1.2114419990157137
1237,-0.13603252688828707,Hat,0.3477543032812522,New Mexico,M,White,Summer,0.9077267930367581,No,Store Pickup,Yes,Yes,0.6679321072382812,Debit Card,Every 3 Months,Hat_Accessories_M_White,0,1,0,0,0,30,1,23,0,5,1,3,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.03277692864917131,Fall,0.7397350461101062
1238,-1.254038791012921,Dress,1.361167011868855,Michigan,S,Charcoal,Spring,0.9077267930367581,No,2-Day Shipping,Yes,Yes,1.1525196999886884,Credit Card,Quarterly,Dress_Clothing_S_Charcoal,0,0,1,0,0,21,2,4,0,0,1,2,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.16105810845099156,Summer,1.043758858686387
1239,0.7189134397952563,Pants,0.7277840690016032,Wyoming,M,Violet,Winter,-0.06974801959749076,No,Express,Yes,Yes,-1.5473254596207235,Venmo,Fortnightly,Pants_Clothing_M_Violet,0,0,1,0,0,49,1,22,0,1,1,5,0,0.0,1.0,0.45115648389391044,-0.43846759029072524,Winter,0.1695116069822374
1240,1.1792689603171644,Coat,-0.9612371119777348,New Jersey,XL,Magenta,Spring,1.4662838288277564,No,Standard,Yes,Yes,0.46025171034524953,Debit Card,Every 3 Months,Coat_Outerwear_XL_Magenta,0,0,0,0,1,29,3,11,0,4,1,3,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.115849087406384,Spring,0.738027546586109
1241,-0.20179760124855964,Scarf,0.8122351280505701,New Jersey,L,White,Winter,-1.1868620911794894,No,Store Pickup,Yes,Yes,1.567880493774752,Debit Card,Annually,Scarf_Accessories_L_White,0,1,0,0,0,29,0,23,0,5,1,3,0,0.0,1.0,-1.3503898852387695,0.08699624341439305,Summer,-0.5871329254104716
1242,0.9162086628760742,Hoodie,-0.3700796986349665,Hawaii,XL,Pink,Winter,-0.9075835732839896,No,Express,Yes,Yes,0.5987053082739373,Credit Card,Weekly,Hoodie_Clothing_XL_Pink,0,0,1,0,0,10,3,16,0,1,1,2,0,0.0,1.0,1.0516719402714705,0.6601508994181632,Winter,-0.7463324108892826
1243,0.7846785141555289,Socks,-1.3834924072225694,Nevada,M,Lavender,Summer,0.3491697572457584,No,Next Day Air,Yes,Yes,-0.7166038720485968,Bank Transfer,Quarterly,Socks_Clothing_M_Lavender,0,0,1,0,0,27,1,10,0,3,1,0,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.5865913203639226,Fall,-0.17062889209473997
1244,-1.254038791012921,Blouse,-1.5523945253205031,New Hampshire,S,Pink,Spring,-1.0472228322317396,No,Store Pickup,Yes,Yes,-0.23201627929818944,Debit Card,Annually,Blouse_Clothing_S_Pink,0,0,1,0,0,28,2,16,0,5,1,3,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.6329624658147835,Spring,-1.1987743401583686
1245,1.705389555199345,Socks,0.6855585394771198,Indiana,S,Silver,Summer,0.20953049829800843,No,2-Day Shipping,Yes,Yes,-1.6165522585850673,Cash,Monthly,Socks_Clothing_S_Silver,0,0,1,0,0,13,2,19,0,0,1,1,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,-0.7063644924274868,Fall,0.35233891065174183
1246,-0.13603252688828707,Dress,-1.2145902891246354,New York,M,Violet,Fall,-0.4886657964407405,No,Standard,Yes,Yes,0.32179811241656175,Bank Transfer,Weekly,Dress_Clothing_M_Violet,0,0,1,0,0,31,1,22,0,4,1,0,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,0.5493880210752129,Summer,-0.7064431442459089
1247,-1.1225086422923756,Hoodie,0.009950067085384573,Louisiana,M,Charcoal,Winter,-1.4661406090749887,No,Standard,Yes,Yes,0.11411771552353005,Cash,Monthly,Hoodie_Clothing_M_Charcoal,0,0,1,0,0,17,1,4,0,4,1,1,0,0.0,1.0,-0.14935897248364954,-0.014096502784047803,Winter,-1.0233134062268765
1248,1.376564183397982,T-shirt,1.6567457185402392,Virginia,M,Charcoal,Spring,-0.3490265374929906,No,Express,Yes,Yes,-0.508923475155565,Venmo,Bi-Weekly,T-shirt_Clothing_M_Charcoal,0,0,1,0,0,45,1,4,0,1,1,5,1,1.0,6.123233995736766e-17,1.6521873966490304,0.4573055685973862,Winter,0.25270513931697836
1249,1.1792689603171644,Hat,-0.9612371119777348,Wisconsin,XL,Red,Winter,-1.0472228322317396,No,Free Shipping,Yes,Yes,-1.201191464799004,Credit Card,Annually,Hat_Accessories_XL_Red,0,1,0,0,0,48,3,18,0,2,1,2,0,0.0,1.0,-1.3503898852387695,-1.0206325400151095,Fall,-1.0214271161555382
1250,1.1792689603171644,Boots,-0.4123052281594499,Oregon,M,Peach,Winter,1.0473660519845074,No,Express,Yes,Yes,1.567880493774752,Venmo,Fortnightly,Boots_Footwear_M_Peach,0,0,0,1,0,36,1,15,0,1,1,5,0,0.0,1.0,0.45115648389391044,0.807614791067465,Spring,0.6094646679413203
1251,0.5216182167144386,Jeans,-1.4257179367470527,New Hampshire,XL,Purple,Winter,0.48880901619350764,No,Free Shipping,Yes,Yes,-0.09356268136950165,Cash,Monthly,Jeans_Clothing_XL_Purple,0,0,1,0,0,28,3,17,0,2,1,1,0,0.0,1.0,-0.14935897248364954,-0.09716866154126048,Fall,-0.0855490696886605
1252,0.7846785141555289,Shorts,1.1078138347219544,Indiana,XL,Orange,Spring,1.7455623467232562,No,Next Day Air,Yes,Yes,1.2217464989530324,Credit Card,Monthly,Shorts_Clothing_XL_Orange,0,0,1,0,0,13,3,14,0,3,1,2,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.42895501058775315,Spring,1.5542377931228655
1253,-1.0567435679321031,Sandals,-0.792334993879801,Massachusetts,L,Magenta,Fall,0.3491697572457584,No,Standard,Yes,Yes,-1.201191464799004,Cash,Quarterly,Sandals_Footwear_L_Magenta,0,0,0,1,0,20,0,11,0,4,1,1,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.7804263574640855,Fall,0.006718331908090569
1254,-0.3333277499691048,Sandals,-1.5523945253205031,Montana,XL,Red,Winter,1.605923087775507,No,Express,Yes,Yes,1.6371072927390957,PayPal,Annually,Sandals_Footwear_XL_Red,0,0,0,1,0,25,3,18,0,1,1,4,0,0.0,1.0,-1.3503898852387695,0.11468696300013059,Fall,0.658427803846704
1255,0.6531483654349838,Sneakers,-0.15895205101254922,California,XL,Black,Spring,-0.6283050553884905,No,2-Day Shipping,Yes,Yes,-1.6165522585850673,Credit Card,Bi-Weekly,Sneakers_Footwear_XL_Black,0,0,0,1,0,4,3,1,0,0,1,2,1,1.0,6.123233995736766e-17,1.6521873966490304,0.014254055225585205,Spring,-0.48749915407570804
1256,-0.925213419211558,Hat,0.3477543032812522,Indiana,M,Peach,Fall,0.48880901619350764,No,Standard,Yes,Yes,0.875612504131313,Cash,Fortnightly,Hat_Accessories_M_Peach,0,1,0,0,0,13,1,15,0,4,1,1,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,0.5307075952100894,Fall,0.446492602319831
1257,0.061262696192530657,Coat,-0.49675628720841686,West Virginia,S,Olive,Winter,-0.20938727854524067,No,Express,Yes,Yes,-1.4780986606563795,Cash,Fortnightly,Coat_Outerwear_S_Olive,0,0,0,0,1,47,2,13,0,1,1,1,0,0.0,1.0,0.45115648389391044,-0.4107768707049876,Spring,-0.2955979811441935
1258,1.5738594064787998,Dress,0.30552877375676873,Minnesota,L,Gold,Spring,-1.0472228322317396,No,Free Shipping,Yes,Yes,0.39102491138090567,Cash,Every 3 Months,Dress_Clothing_L_Gold,0,0,1,0,0,22,0,6,0,2,1,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.14353980699212154,Summer,-0.6413973504351871
1259,0.1927928449130758,Boots,1.1500393642464377,Ohio,XL,Gold,Spring,0.48880901619350764,No,2-Day Shipping,Yes,Yes,0.5987053082739373,Debit Card,Every 3 Months,Boots_Footwear_XL_Gold,0,0,0,1,0,34,3,6,0,0,1,3,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.06046764823490888,Spring,0.6871781206093867
1260,1.5738594064787998,Skirt,0.17885218518331839,Minnesota,M,Turquoise,Fall,0.20953049829800843,No,Standard,Yes,Yes,1.3602000968817203,Credit Card,Monthly,Skirt_Clothing_M_Turquoise,0,0,1,0,0,22,1,21,0,4,1,2,3,-1.0,-1.8369701987210297e-16,-0.14935897248364954,0.48433644975922835,Fall,0.2003270043636014
1261,1.245034034677437,Shirt,1.4033925413933384,Virginia,XL,Green,Spring,0.48880901619350764,No,Store Pickup,Yes,Yes,0.32179811241656175,Debit Card,Quarterly,Shirt_Clothing_XL_Green,0,0,1,0,0,45,3,8,0,5,1,3,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.17123052657785912,Winter,0.7631840737534568
1262,-1.5828641628142837,Shirt,-1.2990413481736023,Connecticut,L,Maroon,Summer,-1.3265013501272394,No,Next Day Air,Yes,Yes,-1.6165522585850673,Credit Card,Fortnightly,Shirt_Clothing_L_Maroon,0,0,1,0,0,6,0,12,0,3,1,2,2,1.2246467991473532e-16,-1.0,0.45115648389391044,-0.4661583098764628,Winter,-1.318263349541148
1263,-0.9909784935718305,Boots,0.09440112613435148,Tennessee,L,Brown,Winter,1.4662838288277564,No,Store Pickup,Yes,Yes,1.2909732979173763,Venmo,Monthly,Boots_Footwear_L_Brown,0,0,0,1,0,41,0,3,0,5,1,5,0,0.0,1.0,-0.14935897248364954,0.4566457301734907,Spring,1.0547190180197348
1264,-0.20179760124855964,Hoodie,0.43220536233021906,Delaware,L,Brown,Winter,1.1870053109322567,No,2-Day Shipping,Yes,Yes,-1.6857790575494114,Credit Card,Bi-Weekly,Hoodie_Clothing_L_Brown,0,0,1,0,0,7,0,3,0,0,1,2,0,0.0,1.0,1.6521873966490304,-0.01343666436015234,Winter,0.9605653263516454
1265,0.5216182167144386,Sweater,1.361167011868855,Vermont,S,Blue,Winter,-1.7454191269704884,No,Next Day Air,Yes,Yes,-1.6857790575494114,Venmo,Bi-Weekly,Sweater_Clothing_S_Blue,0,0,1,0,0,44,2,2,0,3,1,5,0,0.0,1.0,1.6521873966490304,-0.01343666436015234,Spring,-0.8134432853186853
1266,-0.7936832704910128,Shirt,0.8122351280505701,Louisiana,M,Lavender,Spring,-1.4661406090749887,No,Next Day Air,Yes,Yes,0.11411771552353005,Bank Transfer,Weekly,Shirt_Clothing_M_Lavender,0,0,1,0,0,17,1,10,0,3,1,0,1,1.0,6.123233995736766e-17,1.0516719402714705,0.46631586231800026,Winter,-0.782627887937321
1267,-1.5828641628142837,Blouse,-1.2145902891246354,North Dakota,M,Peach,Fall,0.3491697572457584,No,Standard,Yes,Yes,-0.7858306710129406,Debit Card,Every 3 Months,Blouse_Clothing_M_Peach,0,0,1,0,0,33,1,15,0,4,1,3,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.61428203994966,Spring,-0.11995825666535975
1268,0.1927928449130758,T-shirt,0.981137246148504,Oregon,S,Gray,Spring,-1.4661406090749887,No,Standard,Yes,Yes,1.0832929010243446,Cash,Weekly,T-shirt_Clothing_S_Gray,0,0,1,0,0,36,2,7,0,4,1,1,1,1.0,6.123233995736766e-17,1.0516719402714705,0.8539859365183261,Winter,-0.7319572525079407
1269,-1.385568939733466,Jacket,1.1922648937709213,Idaho,XL,Charcoal,Winter,-1.1868620911794894,No,Next Day Air,Yes,Yes,-0.024335882405157744,Debit Card,Bi-Weekly,Jacket_Outerwear_XL_Charcoal,0,0,0,0,1,11,3,4,0,3,1,3,0,0.0,1.0,1.6521873966490304,0.6511406056975491,Fall,-0.47312399569436614
1270,-0.07026745252801449,Jewelry,-0.2856286395859996,Vermont,M,Lavender,Spring,-1.0472228322317396,No,Standard,Yes,Yes,1.498653694810408,PayPal,Quarterly,Jewelry_Accessories_M_Lavender,0,1,0,0,0,44,1,10,0,4,1,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.29951170637967944,Summer,-0.8187445744380176
1271,1.5080943321185272,Hoodie,1.6145201890157557,West Virginia,M,Green,Fall,-0.6283050553884905,No,Standard,Yes,Yes,-0.37046987722687724,Cash,Annually,Hoodie_Clothing_M_Green,0,0,1,0,0,47,1,8,0,4,1,1,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.6883439049862586,Winter,0.04454251793278341
1272,1.705389555199345,Jewelry,-0.11672652148806578,Kentucky,S,Gray,Spring,0.7680875340890075,No,Store Pickup,Yes,Yes,1.1525196999886884,PayPal,Annually,Jewelry_Accessories_S_Gray,0,1,0,0,0,16,2,7,0,5,1,4,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.07914807410003238,Summer,0.5026433174158855
1273,-0.5963880474101951,Sandals,0.8544606575750536,Wisconsin,M,Orange,Winter,0.9077267930367581,No,Express,Yes,Yes,-0.6473770730842529,Bank Transfer,Monthly,Sandals_Footwear_M_Orange,0,0,0,1,0,48,1,14,0,1,1,0,0,0.0,1.0,-0.14935897248364954,-0.318694418227161,Fall,0.8917469523982466
1274,-0.20179760124855964,Jeans,-1.2990413481736023,Mississippi,L,Silver,Spring,0.48880901619350764,No,Next Day Air,Yes,Yes,0.46025171034524953,Credit Card,Every 3 Months,Jeans_Clothing_L_Silver,0,0,1,0,0,23,0,19,0,3,1,2,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.115849087406384,Fall,-0.04754609311662533
1275,0.6531483654349838,Hat,0.5588819509036694,Missouri,M,Olive,Spring,-0.9075835732839896,No,2-Day Shipping,Yes,Yes,0.8063857051669691,PayPal,Quarterly,Hat_Accessories_M_Olive,0,1,0,0,0,24,1,13,0,0,1,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.022604510522303833,Fall,-0.46764391602769184
1276,0.7189134397952563,Sweater,-1.172364759600152,Arkansas,S,Turquoise,Fall,1.0473660519845074,No,Standard,Yes,Yes,-1.6857790575494114,PayPal,Monthly,Sweater_Clothing_S_Turquoise,0,0,1,0,0,3,2,21,0,4,1,4,3,-1.0,-1.8369701987210297e-16,-0.14935897248364954,-0.7340552120132243,Spring,0.38144680850910956
1277,0.4558531423541661,Boots,0.3477543032812522,Wyoming,L,Turquoise,Spring,1.4662838288277564,No,Next Day Air,Yes,Yes,0.8063857051669691,Bank Transfer,Weekly,Boots_Footwear_L_Turquoise,0,0,0,1,0,49,0,21,0,3,1,0,1,1.0,6.123233995736766e-17,1.0516719402714705,0.7432230581753758,Spring,1.130724971163805
1278,-1.6486292371745563,Blouse,1.5722946594912723,Rhode Island,L,Green,Spring,1.7455623467232562,No,Express,Yes,Yes,-1.4088718616920357,Venmo,Quarterly,Blouse_Clothing_L_Green,0,0,1,0,0,38,0,8,0,1,1,5,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.863498516221298,Spring,1.693582040553661
1279,-1.0567435679321031,Shorts,1.6145201890157557,Utah,M,Violet,Fall,-1.3265013501272394,No,Next Day Air,Yes,Yes,0.39102491138090567,Venmo,Fortnightly,Shorts_Clothing_M_Violet,0,0,1,0,0,43,1,22,0,3,1,5,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,0.33687255810992645,Spring,-0.44419488838434074
1280,1.245034034677437,Hoodie,-0.15895205101254922,Maryland,L,Charcoal,Fall,-0.06974801959749076,No,Express,Yes,Yes,-0.508923475155565,Debit Card,Annually,Hoodie_Clothing_L_Charcoal,0,0,1,0,0,19,0,4,0,1,1,3,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.7437253441577338,Winter,-0.09650922902200829
1281,-0.925213419211558,Pants,0.7700095985260866,Georgia,L,White,Winter,0.9077267930367581,No,2-Day Shipping,Yes,Yes,0.9448393030956568,Venmo,Every 3 Months,Pants_Clothing_L_White,0,0,1,0,0,9,0,23,0,0,1,5,0,0.0,1.0,-0.7498744288612096,0.07798594969377892,Winter,0.8664116346835565
1282,-0.9909784935718305,Belt,0.8966861870995371,New Jersey,M,Olive,Spring,1.0473660519845074,No,Store Pickup,Yes,Yes,-1.201191464799004,Venmo,Bi-Weekly,Belt_Accessories_M_Olive,0,1,0,0,0,29,1,13,0,5,1,5,1,1.0,6.123233995736766e-17,1.6521873966490304,0.18039837274001058,Fall,1.0021620925190162
1283,-1.3198038653731934,Shirt,0.3477543032812522,New Hampshire,L,Violet,Winter,-1.0472228322317396,No,Free Shipping,Yes,Yes,-0.37046987722687724,Venmo,Monthly,Shirt_Clothing_L_Violet,0,0,1,0,0,28,0,22,0,2,1,5,0,0.0,1.0,-0.14935897248364954,-0.20793153988421073,Winter,-0.6287296915778421
1284,1.6396244808390725,Shirt,1.445618070917822,Oregon,M,Violet,Winter,0.20953049829800843,No,2-Day Shipping,Yes,Yes,-0.16278948033384555,Debit Card,Every 3 Months,Shirt_Clothing_M_Violet,0,0,1,0,0,36,1,22,0,0,1,3,0,0.0,1.0,-0.7498744288612096,-0.36506556367802206,Winter,0.5803567700839525
1285,1.376564183397982,Dress,1.4033925413933384,Arkansas,M,Black,Spring,0.20953049829800843,No,Express,Yes,Yes,0.875612504131313,PayPal,Fortnightly,Dress_Clothing_M_Black,0,0,1,0,0,3,1,1,0,1,1,4,1,1.0,6.123233995736766e-17,0.45115648389391044,0.5307075952100894,Summer,0.5676891112266074
1286,1.3107991090377096,Gloves,1.6567457185402392,North Carolina,M,Charcoal,Fall,-0.3490265374929906,No,Next Day Air,Yes,Yes,1.3602000968817203,Bank Transfer,Fortnightly,Gloves_Accessories_M_Charcoal,0,1,0,0,0,32,1,4,0,3,1,0,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,0.7245426323102524,Spring,0.25270513931697836
1287,-0.26756267560883223,Gloves,-0.45453075768393336,West Virginia,L,Yellow,Winter,1.605923087775507,No,Next Day Air,Yes,Yes,1.2909732979173763,Debit Card,Fortnightly,Gloves_Accessories_L_Yellow,0,1,0,0,0,47,0,24,0,3,1,3,0,0.0,1.0,0.45115648389391044,0.6968519127245147,Spring,0.9877869341376749
1288,-1.3198038653731934,Jeans,-1.3412668776980858,Utah,XL,Blue,Winter,-0.4886657964407405,No,Standard,Yes,Yes,-0.37046987722687724,PayPal,Monthly,Jeans_Clothing_XL_Blue,0,0,1,0,0,43,3,2,0,4,1,4,0,0.0,1.0,-0.14935897248364954,-0.20793153988421073,Fall,-0.744446120817944
1289,1.4423292577582547,Belt,1.4033925413933384,South Dakota,XL,Charcoal,Winter,0.48880901619350764,No,Standard,Yes,Yes,0.5987053082739373,PayPal,Bi-Weekly,Belt_Accessories_XL_Charcoal,0,1,0,0,0,40,3,4,0,4,1,4,0,0.0,1.0,1.6521873966490304,0.9003570819691872,Fall,0.7631840737534568
1290,-0.5963880474101951,Jacket,-1.5101689957960196,New Hampshire,M,Red,Fall,-1.1868620911794894,No,Next Day Air,Yes,Yes,-1.0627378668703162,PayPal,Weekly,Jacket_Outerwear_M_Red,0,0,0,0,1,28,1,18,0,3,1,4,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,-0.004426370639538324,Fall,-1.2838541625644484
1291,1.5080943321185272,Skirt,-1.0456881710267016,Maryland,M,Indigo,Spring,-0.4886657964407405,No,Free Shipping,Yes,Yes,-1.5473254596207235,PayPal,Annually,Skirt_Clothing_M_Indigo,0,0,1,0,0,19,1,9,0,2,1,4,1,1.0,6.123233995736766e-17,-1.3503898852387695,-1.1590861379437971,Fall,-0.6557725088165288
1292,1.6396244808390725,Sandals,0.3477543032812522,South Dakota,S,Beige,Spring,-0.7679443143362397,No,2-Day Shipping,Yes,Yes,-0.16278948033384555,Debit Card,Fortnightly,Sandals_Footwear_S_Beige,0,0,0,1,0,40,2,0,0,0,1,3,1,1.0,6.123233995736766e-17,0.45115648389391044,0.11534680142402597,Fall,-0.43323472905099214
