Customer ID,DiscountApplied_encoded,Age,Dominant_Season_Fall,Category_Clothing,Category_Outerwear,Dominant_Season_Summer,PreviousPurchases,Category_Footwear,Category_Accessories,Customer_Loyalty_Score,Dominant_Season_Spring,Gender_Female,Dominant_Season_Winter,Size_encoded,Interaction_Score
943,1,0.1538461538461538,0,1,0,1,0.7551020408163265,0,0,0.9020408163265308,0,0,0,1,0.4622500000000001
944,1,0.2692307692307693,1,0,0,0,0.2448979591836734,0,1,0.5379591836734694,0,0,0,0,0.52525
945,1,0.6923076923076924,1,0,0,0,0.7755102040816325,0,1,0.9102040816326532,0,0,0,2,0.93275
946,1,0.3846153846153847,0,0,0,0,0.1428571428571428,1,0,0.3371428571428571,1,0,0,1,0.5154999999999998
947,1,0.5384615384615385,0,0,1,0,0.0612244897959183,0,0,0.3044897959183673,1,0,0,3,0.0989999999999998
948,1,0.7500000000000001,0,1,0,0,0.1020408163265306,0,0,0.3208163265306122,1,0,0,1,0.437
949,1,0.5961538461538463,1,0,0,0,0.2040816326530612,0,1,0.3616326530612245,0,0,0,0,0.9345
950,1,0.2884615384615385,1,1,0,0,0.9795918367346936,0,0,0.7518367346938775,0,0,0,1,0.312
951,1,0.6923076923076924,0,0,0,1,0.5918367346938774,0,1,0.516734693877551,0,0,0,3,0.5117499999999999
952,1,0.5576923076923077,0,1,0,1,0.673469387755102,0,0,0.6293877551020408,0,0,0,1,0.2282499999999999
953,1,0.3461538461538461,1,0,0,0,0.5510204081632653,0,1,0.5804081632653062,0,0,0,2,0.3592500000000002
954,1,0.9615384615384616,0,0,0,0,0.7142857142857142,0,1,0.5657142857142857,0,0,1,2,0.4205
955,1,0.8076923076923078,1,0,0,0,0.346938775510204,0,1,0.4187755102040816,0,0,0,2,0.4825
956,1,0.7115384615384616,0,1,0,1,0.0612244897959183,0,0,0.3844897959183673,0,0,0,0,0.45825
957,1,0.2115384615384615,0,1,0,0,0.836734693877551,0,0,0.6146938775510205,0,0,1,3,0.4082499999999999
958,1,0.3846153846153847,0,0,0,1,0.2040816326530612,0,1,0.3616326530612245,0,0,0,3,0.62725
959,1,1.0,0,0,0,0,0.6122448979591836,1,0,0.8448979591836736,1,0,0,3,0.6557500000000002
960,1,0.3461538461538461,1,1,0,0,0.2244897959183673,0,0,0.529795918367347,0,0,0,1,0.32425
961,1,0.0,0,0,0,1,0.3877551020408162,0,1,0.4351020408163265,0,0,0,3,0.6370000000000001
962,1,0.8461538461538461,0,0,0,0,0.7346938775510203,1,0,0.5738775510204082,1,0,0,0,0.5310000000000001
963,1,0.2115384615384615,0,0,0,0,0.510204081632653,0,1,0.6440816326530612,0,0,1,0,0.6970000000000002
964,1,0.0576923076923077,0,0,0,0,0.2653061224489795,1,0,0.6261224489795918,1,0,0,0,0.16125
965,1,0.4615384615384615,1,0,0,0,0.2244897959183673,1,0,0.689795918367347,0,0,0,1,0.14425
966,1,0.4807692307692308,0,0,0,0,0.183673469387755,1,0,0.273469387755102,1,0,0,0,0.8312499999999999
967,1,0.7692307692307693,0,1,0,1,0.3673469387755101,0,0,0.346938775510204,0,0,0,1,0.80325
968,1,0.1730769230769231,0,1,0,0,0.0612244897959183,0,0,0.5444897959183674,0,0,1,2,0.3585000000000001
969,1,0.7500000000000001,0,1,0,0,0.9591836734693876,0,0,0.6636734693877551,1,0,0,0,0.3442500000000001
970,1,0.4230769230769231,0,0,1,0,0.7346938775510203,0,0,0.6538775510204082,1,0,0,2,0.2372500000000001
971,1,0.5192307692307693,1,1,0,0,0.0612244897959183,0,0,0.3844897959183673,0,0,0,2,0.7045000000000001
972,1,0.5576923076923077,0,0,0,0,0.2857142857142856,0,1,0.6342857142857143,0,0,1,1,0.68025
973,1,0.826923076923077,0,0,0,0,0.6530612244897959,1,0,0.7812244897959184,1,0,0,0,0.29375
974,1,0.8076923076923078,1,0,1,0,0.5918367346938774,0,0,0.516734693877551,0,0,0,1,0.48625
975,1,0.980769230769231,1,1,0,0,0.4489795918367346,0,0,0.5395918367346939,0,0,0,1,0.5705
976,1,0.7692307692307693,0,1,0,0,0.0204081632653061,0,0,0.5281632653061226,1,0,0,1,0.439
977,1,0.3076923076923077,0,1,0,0,1.0,0,0,0.68,0,0,1,1,0.5705
978,1,0.0384615384615384,1,0,0,0,0.673469387755102,0,1,0.869387755102041,0,0,0,1,0.5879999999999999
979,1,0.730769230769231,0,0,0,0,0.6530612244897959,0,1,0.7812244897959184,1,0,0,1,0.075
980,1,0.8846153846153847,1,0,0,0,0.673469387755102,0,1,0.6293877551020408,0,0,0,2,0.32875
981,1,0.730769230769231,0,0,0,0,0.7755102040816325,1,0,0.590204081632653,1,0,0,2,0.7125
982,1,0.1730769230769231,1,0,0,0,0.9387755102040816,0,1,0.6555102040816327,0,0,0,1,0.3625
983,1,0.326923076923077,0,0,1,0,0.7346938775510203,0,0,0.6538775510204082,1,0,0,2,0.3535000000000001
984,1,0.1153846153846154,1,0,0,0,0.7959183673469387,0,1,0.9183673469387756,0,0,0,0,0.37375
985,1,0.1538461538461538,0,0,0,1,0.1428571428571428,1,0,0.6571428571428573,0,0,0,1,0.4695000000000001
986,1,0.2692307692307693,1,0,0,0,0.2244897959183673,0,1,0.2897959183673469,0,0,0,1,0.925
987,1,0.6923076923076924,0,0,0,1,0.7142857142857142,0,1,0.6457142857142857,0,0,0,2,0.845
988,1,0.8461538461538461,1,0,0,0,0.9591836734693876,0,1,0.9036734693877552,0,0,0,1,0.1852499999999998
989,1,0.6153846153846154,0,1,0,0,0.9387755102040816,0,0,0.8155102040816327,0,0,1,1,0.912
990,1,1.0,0,0,0,1,0.0204081632653061,1,0,0.3681632653061225,0,0,0,1,0.2092500000000001
991,1,0.576923076923077,0,0,0,0,0.4693877551020408,0,1,0.7077551020408164,0,0,1,2,0.80525
992,1,0.0384615384615384,0,1,0,0,0.7959183673469387,0,0,0.9183673469387756,1,0,0,3,0.34475
993,1,0.5384615384615385,1,0,1,0,1.0,0,0,0.9200000000000002,0,0,0,1,0.8842499999999999
994,1,0.6346153846153847,1,0,0,0,0.4897959183673469,1,0,0.7159183673469389,0,0,0,1,0.7945000000000002
995,1,0.6730769230769232,0,0,0,1,0.3877551020408162,1,0,0.5151020408163265,0,0,0,0,0.3760000000000001
996,1,0.5000000000000001,0,0,0,1,0.183673469387755,0,1,0.593469387755102,0,0,0,1,0.365
997,1,0.2115384615384615,1,0,0,0,0.6326530612244897,1,0,0.5330612244897959,0,0,0,0,0.93825
998,1,0.8846153846153847,0,1,0,0,0.6122448979591836,0,0,0.6848979591836735,0,0,1,1,0.3455
999,1,0.6346153846153847,0,0,0,1,0.9591836734693876,1,0,0.9836734693877552,0,0,0,1,0.6265000000000001
1000,1,0.6153846153846154,1,1,0,0,0.4489795918367346,0,0,0.5395918367346939,0,0,0,0,0.1419999999999999
1001,1,0.4807692307692308,1,1,0,0,0.0,0,0,0.6000000000000001,0,0,0,1,0.4895
1002,1,0.826923076923077,0,1,0,1,0.0612244897959183,0,0,0.4644897959183673,0,0,0,1,0.4580000000000001
1003,1,0.7115384615384616,0,0,0,1,0.0408163265306122,1,0,0.616326530612245,0,0,0,1,0.42625
1004,1,0.730769230769231,1,0,0,0,0.0408163265306122,0,1,0.616326530612245,0,0,0,1,0.6000000000000001
1005,1,0.2884615384615385,0,0,0,1,0.8775510204081631,0,1,0.5510204081632653,0,0,0,1,0.8652500000000001
1006,1,0.4807692307692308,0,0,0,1,0.0816326530612244,0,1,0.6326530612244898,0,0,0,1,0.6695
1007,1,0.0576923076923077,0,1,0,0,1.0,0,0,0.68,0,0,1,2,0.7962499999999999
1008,1,0.7692307692307693,0,0,0,0,0.0204081632653061,0,1,0.2081632653061224,1,0,0,3,0.8015
1009,1,0.4423076923076924,0,0,0,1,0.5714285714285714,0,1,0.4285714285714286,0,0,0,1,0.27175
1010,1,0.4038461538461538,0,1,0,0,0.2040816326530612,0,0,0.2816326530612245,0,0,1,1,0.2055000000000001
1011,1,0.6923076923076924,1,1,0,0,0.7346938775510203,0,0,0.7338775510204081,0,0,0,3,0.631
1012,1,0.4807692307692308,0,0,0,1,0.6326530612244897,0,1,0.693061224489796,0,0,0,0,0.1307499999999999
1013,1,0.1923076923076924,1,0,0,0,0.5306122448979591,1,0,0.4122448979591837,0,0,0,0,0.4277499999999999
1014,1,0.7884615384615384,1,0,0,0,0.6122448979591836,0,1,0.8448979591836736,0,0,0,3,0.54775
1015,1,0.1923076923076924,0,0,0,1,0.7142857142857142,1,0,0.7257142857142858,0,0,0,1,0.4287500000000001
1016,1,0.9615384615384616,0,0,0,0,0.673469387755102,0,1,0.789387755102041,1,0,0,1,0.4629999999999999
1017,1,0.0384615384615384,1,0,0,0,0.2857142857142856,0,1,0.3942857142857142,0,0,0,3,0.2895
1018,1,0.0576923076923077,1,0,1,0,0.2653061224489795,0,0,0.3061224489795918,0,0,0,0,0.12375
1019,1,0.6153846153846154,0,1,0,1,0.9183673469387754,0,0,0.8873469387755102,0,0,0,3,0.8595
1020,1,0.2692307692307693,0,1,0,0,0.6530612244897959,0,0,0.8612244897959185,0,0,1,2,0.2939999999999999
1021,1,0.1153846153846154,0,0,0,1,0.8163265306122448,0,1,0.5265306122448979,0,0,0,1,0.8412499999999999
1022,1,0.7115384615384616,0,0,1,0,0.7755102040816325,0,0,0.830204081632653,1,0,0,2,0.78825
1023,1,0.826923076923077,1,0,0,0,0.1224489795918367,0,1,0.2489795918367346,0,0,0,1,0.75075
1024,1,0.826923076923077,0,0,0,0,0.5714285714285714,0,1,0.5085714285714287,0,0,1,2,0.47125
1025,1,0.1923076923076924,0,1,0,0,0.346938775510204,0,0,0.4187755102040816,0,0,1,1,0.4525
1026,1,0.8076923076923078,0,1,0,0,0.2857142857142856,0,0,0.3142857142857143,0,0,1,1,0.912
1027,1,0.5961538461538463,1,0,0,0,0.7755102040816325,0,1,0.9102040816326532,0,0,0,0,0.42125
1028,1,0.2884615384615385,0,0,0,1,0.2040816326530612,0,1,0.4416326530612245,0,0,0,0,0.3464999999999998
1029,1,0.5192307692307693,0,1,0,0,0.0612244897959183,0,0,0.4644897959183673,0,0,1,2,0.3960000000000001
1030,1,0.2115384615384615,0,0,0,0,0.6530612244897959,0,1,0.8612244897959185,1,0,0,1,0.3155
1031,1,0.7692307692307693,0,0,1,0,0.7346938775510203,0,0,0.5738775510204082,1,0,0,0,0.4827499999999999
1032,1,0.0769230769230769,1,0,0,0,0.6326530612244897,1,0,0.5330612244897959,0,0,0,1,0.3645
1033,1,0.7115384615384616,0,0,0,0,0.8775510204081631,1,0,0.6310204081632653,1,0,0,1,0.48
1034,1,0.0192307692307692,0,1,0,0,0.8163265306122448,0,0,0.6065306122448979,0,0,1,2,0.7079999999999999
1035,1,0.9615384615384616,1,1,0,0,0.8775510204081631,0,0,0.8710204081632653,0,0,0,1,0.5097500000000001
1036,1,0.826923076923077,0,1,0,0,0.6326530612244897,0,0,0.4530612244897959,1,0,0,1,0.3427499999999998
1037,1,0.9615384615384616,1,0,0,0,0.2448979591836734,0,1,0.4579591836734694,0,0,0,1,0.4372500000000001
1038,1,0.6538461538461539,0,0,0,1,0.9591836734693876,0,1,0.6636734693877551,0,0,0,3,0.27075
1039,1,0.4423076923076924,0,1,0,0,0.0408163265306122,0,0,0.5363265306122449,0,0,1,3,0.3425000000000001
1040,1,0.2115384615384615,1,0,0,0,0.7755102040816325,0,1,0.6702040816326531,0,0,0,1,0.7415
1041,1,0.9615384615384616,1,1,0,0,0.1224489795918367,0,0,0.4889795918367347,0,0,0,2,0.4275
1042,1,0.3461538461538461,0,1,0,0,0.2040816326530612,0,0,0.5216326530612245,0,0,1,1,0.6907500000000001
1043,1,0.7115384615384616,1,0,0,0,0.9387755102040816,0,1,0.8955102040816327,0,0,0,1,0.897
1044,1,0.1923076923076924,1,1,0,0,0.5510204081632653,0,0,0.6604081632653062,0,0,0,1,0.434
1045,1,0.4038461538461538,1,1,0,0,0.3265306122448979,0,0,0.4106122448979592,0,0,0,0,0.5695000000000001
1046,1,0.6923076923076924,0,1,0,0,0.2040816326530612,0,0,0.6816326530612247,1,0,0,0,0.50125
1047,1,0.4230769230769231,0,0,0,0,0.2244897959183673,1,0,0.2897959183673469,1,0,0,1,0.4835000000000001
1048,1,0.25,1,1,0,0,0.1224489795918367,0,0,0.4889795918367347,0,0,0,2,0.536
1049,1,0.2307692307692308,1,1,0,0,0.3673469387755101,0,0,0.586938775510204,0,0,0,0,0.26975
1050,1,0.5192307692307693,0,0,0,0,0.4693877551020408,0,1,0.4677551020408163,0,0,1,2,0.1327499999999998
1051,1,0.576923076923077,0,0,0,0,0.3673469387755101,1,0,0.5069387755102042,1,0,0,1,0.529
1052,1,0.5192307692307693,1,1,0,0,0.7755102040816325,0,0,0.510204081632653,0,0,0,1,0.15175
1053,1,0.8076923076923078,0,0,0,1,0.0,1,0,0.44,0,0,0,3,0.2
1054,1,0.7884615384615384,0,1,0,0,0.183673469387755,0,0,0.4734693877551021,1,0,0,1,0.4115
1055,1,0.0,0,1,0,0,0.9591836734693876,0,0,0.463673469387755,1,0,0,0,0.957
1056,1,1.0,1,0,1,0,0.4693877551020408,0,0,0.1877551020408163,0,0,0,1,0.25025
1057,1,0.0384615384615384,0,1,0,0,0.836734693877551,0,0,0.5746938775510204,1,0,0,0,0.2769999999999999
1058,1,0.903846153846154,1,0,1,0,0.3877551020408162,0,0,0.4751020408163265,0,0,0,2,0.5432500000000001
1059,1,0.2115384615384615,0,0,0,1,0.9795918367346936,0,1,0.4718367346938775,0,0,0,0,0.2167500000000001
1060,1,0.0769230769230769,1,0,1,0,0.4897959183673469,0,0,0.3559183673469388,0,0,0,1,0.0525
1061,1,0.1730769230769231,0,1,0,0,0.4081632653061224,0,0,0.2432653061224489,1,0,0,2,0.0842499999999999
1062,1,0.3461538461538461,0,0,1,0,0.2244897959183673,0,0,0.1697959183673469,1,0,0,1,0.6895000000000001
1063,1,0.7884615384615384,0,0,0,0,0.4081632653061224,1,0,0.2432653061224489,1,0,0,1,0.2342499999999999
1064,1,0.8461538461538461,0,1,0,0,0.693877551020408,0,0,0.4375510204081632,0,0,1,2,0.25775
1065,1,0.3076923076923077,1,0,0,0,0.836734693877551,0,1,0.4146938775510204,0,0,0,1,0.31
1066,1,0.7884615384615384,0,1,0,0,0.0408163265306122,0,0,0.0963265306122449,0,0,1,3,0.4479999999999999
1067,1,0.5961538461538463,0,0,1,0,0.2040816326530612,0,0,0.4816326530612246,1,0,0,1,0.7050000000000001
1068,1,0.0,0,1,0,1,0.4285714285714285,0,0,0.2514285714285714,0,0,0,2,0.14225
1069,1,0.7115384615384616,0,1,0,0,0.9387755102040816,0,0,0.6955102040816328,0,0,1,1,0.2775
1070,1,0.3846153846153847,1,1,0,0,0.6530612244897959,0,0,0.3412244897959183,0,0,0,3,0.73275
1071,1,0.6153846153846154,0,0,0,1,1.0,0,1,0.7200000000000001,0,0,0,1,0.4302499999999999
1072,1,0.826923076923077,1,0,0,0,0.9183673469387754,0,1,0.5273469387755102,0,0,0,1,0.25675
1073,1,0.576923076923077,0,1,0,0,0.673469387755102,0,0,0.5093877551020409,1,0,0,0,0.55
1074,1,0.0769230769230769,0,0,0,1,0.6530612244897959,0,1,0.4212244897959183,0,0,0,3,0.7050000000000001
1075,1,0.576923076923077,0,0,0,1,0.8979591836734693,0,1,0.5991836734693878,0,0,0,2,0.21925
1076,1,0.7500000000000001,0,0,0,0,0.6326530612244897,0,1,0.653061224489796,0,0,1,0,0.7845
1077,1,0.2884615384615385,0,0,1,0,0.9387755102040816,0,0,0.7755102040816328,1,0,0,0,0.3069999999999999
1078,1,0.7692307692307693,1,0,1,0,0.0816326530612244,0,0,0.1126530612244897,0,0,0,1,0.3660000000000001
1079,1,0.3653846153846154,0,1,0,0,0.9795918367346936,0,0,0.6318367346938776,1,0,0,1,0.6782500000000001
1080,1,0.0,0,0,1,0,0.9591836734693876,0,0,0.5436734693877551,1,0,0,2,0.5807500000000001
1081,1,0.903846153846154,0,0,0,1,0.4285714285714285,0,1,0.2514285714285714,0,0,0,0,0.51025
1082,1,0.8461538461538461,1,0,0,0,0.8979591836734693,0,1,0.3591836734693877,0,0,0,3,0.5974999999999999
1083,1,0.6923076923076924,1,0,0,0,0.5918367346938774,0,1,0.316734693877551,0,0,0,3,0.27175
1084,1,0.326923076923077,0,0,0,1,0.8571428571428571,0,1,0.6628571428571429,0,0,0,0,0.51275
1085,1,0.3076923076923077,0,1,0,0,0.9591836734693876,0,0,0.463673469387755,0,0,1,2,0.5079999999999999
1086,1,0.1346153846153846,0,0,0,1,0.4489795918367346,0,1,0.4195918367346939,0,0,0,1,0.38375
1087,1,0.6730769230769232,0,0,0,0,0.5306122448979591,0,1,0.6122448979591838,0,0,1,1,0.2975000000000001
1088,1,0.5192307692307693,1,1,0,0,0.1224489795918367,0,0,0.2089795918367347,0,0,0,2,0.44325
1089,1,0.5961538461538463,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,1,0.05975
1090,1,0.4230769230769231,0,0,0,1,0.6530612244897959,0,1,0.6612244897959185,0,0,0,1,0.51775
1091,1,0.3846153846153847,0,0,0,1,0.5306122448979591,0,1,0.4522448979591837,0,0,0,1,0.6185
1092,1,0.5000000000000001,0,1,0,0,0.1020408163265306,0,0,0.2808163265306123,1,0,0,0,0.841
1093,1,0.9615384615384616,0,0,0,1,0.3877551020408162,0,1,0.2351020408163265,0,0,0,0,0.5604999999999999
1094,1,0.8076923076923078,0,0,0,0,0.9183673469387754,1,0,0.4473469387755102,1,0,0,2,0.5810000000000001
1095,1,0.1346153846153846,0,0,0,1,0.4897959183673469,0,1,0.2759183673469388,0,0,0,1,0.719
1096,1,0.0192307692307692,0,0,1,0,0.5918367346938774,0,0,0.316734693877551,1,0,0,2,0.1925
1097,1,0.7500000000000001,0,0,1,0,0.9591836734693876,0,0,0.383673469387755,1,0,0,2,0.1255
1098,1,0.7692307692307693,0,0,0,0,0.9387755102040816,0,1,0.6955102040816328,0,0,1,1,0.2222500000000001
1099,1,0.5961538461538463,1,0,0,0,0.5306122448979591,0,1,0.5322448979591837,0,0,0,2,0.6005
1100,1,0.0192307692307692,0,1,0,0,0.8979591836734693,0,0,0.5991836734693878,1,0,0,1,0.22675
1101,1,0.6153846153846154,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,0,0.5620000000000002
1102,1,0.2307692307692308,0,0,0,0,0.7755102040816325,0,1,0.550204081632653,1,0,0,3,0.3500000000000001
1103,1,0.6538461538461539,0,1,0,0,0.4693877551020408,0,0,0.4277551020408163,1,0,0,1,0.3482499999999999
1104,1,0.326923076923077,0,1,0,0,0.1428571428571428,0,0,0.4571428571428572,0,0,1,2,0.51525
1105,1,0.326923076923077,1,0,0,0,0.1428571428571428,0,1,0.1371428571428571,0,0,0,1,0.1980000000000001
1106,1,0.2884615384615385,0,1,0,0,0.1020408163265306,0,0,0.1208163265306122,0,0,1,2,0.3762500000000001
1107,1,0.6538461538461539,1,1,0,0,0.2244897959183673,0,0,0.3297959183673469,0,0,0,0,0.5930000000000001
1108,1,0.980769230769231,0,0,0,0,0.510204081632653,1,0,0.5240816326530613,1,0,0,1,0.2414999999999998
1109,1,0.1730769230769231,0,1,0,0,1.0,0,0,0.6400000000000001,1,0,0,1,0.1027499999999998
1110,1,0.9230769230769232,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,0,0.96075
1111,1,0.1923076923076924,0,1,0,0,0.6122448979591836,0,0,0.6448979591836735,0,0,1,0,0.29375
1112,1,0.0769230769230769,0,0,0,1,0.0612244897959183,1,0,0.4244897959183674,0,0,0,2,0.6204999999999999
1113,1,0.980769230769231,0,1,0,0,0.6326530612244897,0,0,0.3330612244897959,0,0,1,3,0.7642499999999999
1114,1,0.1923076923076924,0,0,0,0,0.2040816326530612,0,1,0.4816326530612246,0,0,1,1,0.869
1115,1,0.7115384615384616,1,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,0,0,0.04675
1116,1,0.2307692307692308,1,0,0,0,0.7346938775510203,0,1,0.6138775510204082,0,0,0,2,0.5625
1117,1,0.9423076923076924,0,0,0,1,0.7755102040816325,0,1,0.550204081632653,0,0,0,1,0.7610000000000001
1118,1,0.1346153846153846,0,0,0,0,0.4693877551020408,0,1,0.3477551020408164,0,0,1,0,0.7737499999999999
1119,1,0.5961538461538463,1,0,0,0,0.2040816326530612,0,1,0.1616326530612244,0,0,0,1,0.84075
1120,1,0.3076923076923077,0,0,0,1,0.7142857142857142,0,1,0.6057142857142858,0,0,0,1,0.2280000000000001
1121,1,0.0769230769230769,0,0,0,0,0.7959183673469387,1,0,0.4783673469387755,1,0,0,1,0.66
1122,1,0.8653846153846155,0,1,0,0,0.4897959183673469,0,0,0.2759183673469388,0,0,1,3,0.3385000000000001
1123,1,1.0,1,0,0,0,0.2244897959183673,0,1,0.0897959183673469,0,0,0,2,0.6615
1124,1,0.3461538461538461,1,0,0,0,0.7551020408163265,0,1,0.4620408163265306,0,0,0,2,0.17625
1125,1,0.4615384615384615,0,1,0,0,0.7959183673469387,0,0,0.3983673469387755,1,0,0,1,0.672
1126,1,0.1730769230769231,1,0,0,0,0.183673469387755,1,0,0.3934693877551021,0,0,0,1,0.3185
1127,1,0.0961538461538462,0,0,0,1,0.9387755102040816,0,1,0.6155102040816327,0,0,0,0,0.3945000000000001
1128,1,0.6153846153846154,0,1,0,0,0.4285714285714285,0,0,0.3314285714285714,0,0,1,3,0.76775
1129,1,0.730769230769231,0,0,0,0,0.693877551020408,0,1,0.4375510204081632,1,0,0,0,0.6535
1130,1,0.3653846153846154,0,1,0,0,0.9183673469387754,0,0,0.6073469387755102,0,0,1,3,0.78475
1131,1,0.9423076923076924,0,0,0,1,0.5918367346938774,0,1,0.6367346938775511,0,0,0,1,0.47075
1132,1,0.9423076923076924,0,1,0,0,0.3877551020408162,0,0,0.3151020408163265,0,0,1,1,0.5347500000000002
1133,1,0.6153846153846154,0,1,0,0,0.4897959183673469,0,0,0.4359183673469388,0,0,1,2,0.7965
1134,1,0.3461538461538461,0,0,0,1,0.5714285714285714,1,0,0.5485714285714286,0,0,0,3,0.5079999999999999
1135,1,0.8461538461538461,0,1,0,0,0.0204081632653061,0,0,0.0881632653061224,0,0,1,1,0.8167499999999999
1136,1,0.903846153846154,1,1,0,0,0.6326530612244897,0,0,0.3330612244897959,0,0,0,0,0.5705
1137,1,0.0961538461538462,1,0,0,0,0.7346938775510203,0,1,0.4538775510204081,0,0,0,2,0.88025
1138,1,0.5384615384615385,0,1,0,0,0.3061224489795918,0,0,0.2024489795918367,0,0,1,3,0.3502499999999998
1139,1,0.0,0,1,0,0,0.6326530612244897,0,0,0.4930612244897959,0,0,1,1,0.6759999999999999
1140,1,0.7692307692307693,0,0,1,0,0.836734693877551,0,0,0.7346938775510206,1,0,0,0,0.51575
1141,1,0.25,1,1,0,0,0.1020408163265306,0,0,0.1208163265306122,0,0,0,1,0.0992499999999999
1142,1,0.4038461538461538,0,0,0,0,0.4489795918367346,0,1,0.4195918367346939,1,0,0,2,0.66475
1143,1,0.980769230769231,0,1,0,0,0.5306122448979591,0,0,0.6122448979591838,0,0,1,0,0.49
1144,1,0.9615384615384616,0,0,0,0,0.8571428571428571,1,0,0.4228571428571429,1,0,0,0,0.5432500000000001
1145,1,0.4423076923076924,1,1,0,0,0.4897959183673469,0,0,0.4359183673469388,0,0,0,2,0.6595000000000002
1146,1,0.25,0,0,0,0,0.5918367346938774,1,0,0.316734693877551,1,0,0,0,0.39875
1147,1,0.576923076923077,0,0,0,0,0.1224489795918367,1,0,0.1289795918367346,1,0,0,1,0.5435000000000001
1148,1,0.7884615384615384,1,0,0,0,0.3265306122448979,0,1,0.1306122448979591,0,0,0,3,0.5640000000000001
1149,1,0.3076923076923077,0,1,0,0,0.183673469387755,0,0,0.313469387755102,0,0,1,1,0.2005
1150,1,0.0576923076923077,0,0,0,1,0.7959183673469387,0,1,0.3183673469387755,0,0,0,0,0.3065
1151,1,0.2115384615384615,0,0,0,1,1.0,0,1,0.8000000000000002,0,0,0,2,0.1159999999999999
1152,1,0.4423076923076924,0,1,0,0,0.4693877551020408,0,0,0.5077551020408164,1,0,0,1,0.7235
1153,1,0.8461538461538461,1,0,0,0,0.1428571428571428,0,1,0.1371428571428571,0,0,0,1,0.52875
1154,1,0.1730769230769231,0,1,0,0,0.1020408163265306,0,0,0.1208163265306122,0,0,1,1,0.49875
1155,1,0.5961538461538463,0,1,0,1,0.8775510204081631,0,0,0.7510204081632654,0,0,0,0,0.3445
1156,1,0.9423076923076924,0,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,1,2,0.15175
1157,1,0.0384615384615384,0,0,0,1,0.1020408163265306,1,0,0.1208163265306122,0,0,0,1,0.64775
1158,1,0.3653846153846154,1,0,0,0,0.2040816326530612,0,1,0.1616326530612244,0,0,0,1,0.7045000000000001
1159,1,0.980769230769231,1,0,0,0,0.8163265306122448,0,1,0.3265306122448979,0,0,0,0,0.67875
1160,1,0.9230769230769232,1,0,0,0,0.9183673469387754,0,1,0.4473469387755102,0,0,0,0,0.43925
1161,1,0.3653846153846154,0,0,0,1,0.1632653061224489,0,1,0.4653061224489797,0,0,0,2,0.2785000000000001
1162,1,0.8653846153846155,0,1,0,0,0.7346938775510203,0,0,0.4538775510204081,1,0,0,2,0.2880000000000001
1163,1,0.5576923076923077,1,0,0,0,0.2448979591836734,1,0,0.4179591836734694,0,0,0,1,0.7460000000000001
1164,1,0.1538461538461538,0,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,1,0,0.2750000000000001
1165,1,0.9615384615384616,0,1,0,1,0.9387755102040816,0,0,0.4555102040816327,0,0,0,1,0.7610000000000001
1166,1,0.6346153846153847,0,1,0,0,0.4081632653061224,0,0,0.2432653061224489,0,0,1,1,0.2769999999999999
1167,1,0.576923076923077,0,1,0,1,0.4285714285714285,0,0,0.4114285714285715,0,0,0,2,0.4410000000000001
1168,1,0.8076923076923078,1,1,0,0,0.3061224489795918,0,0,0.2024489795918367,0,0,0,3,0.5442500000000001
1169,1,0.9615384615384616,0,0,0,1,0.7346938775510203,0,1,0.5338775510204081,0,0,0,0,0.57425
1170,1,0.1346153846153846,0,0,0,1,0.0408163265306122,0,1,0.0163265306122448,0,0,0,2,0.8374999999999999
1171,1,0.7500000000000001,1,1,0,0,0.6530612244897959,0,0,0.6612244897959185,0,0,0,2,0.3535000000000001
1172,1,0.4423076923076924,1,1,0,0,0.2857142857142856,0,0,0.1142857142857142,0,0,0,1,0.52325
1173,1,0.7884615384615384,0,0,1,0,0.836734693877551,0,0,0.7346938775510206,1,0,0,0,0.7679999999999999
1174,1,0.5000000000000001,0,0,0,1,0.836734693877551,0,1,0.7346938775510206,0,0,0,1,0.21
1175,1,0.4615384615384615,0,0,0,1,0.3673469387755101,0,1,0.5469387755102042,0,0,0,1,0.54525
1176,1,0.326923076923077,1,0,0,0,0.510204081632653,0,1,0.2840816326530612,0,0,0,1,0.6767499999999999
1177,1,0.3461538461538461,0,1,0,1,0.7755102040816325,0,0,0.390204081632653,0,0,0,1,0.8242499999999999
1178,1,0.6923076923076924,1,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,0,1,0.64775
1179,1,0.3653846153846154,0,1,0,1,0.4489795918367346,0,0,0.1795918367346938,0,0,0,1,0.6795
1180,1,0.0384615384615384,0,1,0,0,0.8775510204081631,0,0,0.3510204081632653,0,0,1,1,0.1327499999999998
1181,1,0.0961538461538462,1,1,0,0,0.673469387755102,0,0,0.4293877551020408,0,0,0,2,0.68325
1182,1,0.826923076923077,0,1,0,0,0.8571428571428571,0,0,0.4228571428571429,1,0,0,0,0.5650000000000001
