DiscountApplied_encoded,Age,Dominant_Season_Fall,Category_Clothing,Category_Outerwear,Dominant_Season_Summer,PreviousPurchases,Category_Footwear,Category_Accessories,Customer_Loyalty_Score,Dominant_Season_Spring,Gender_Female,Dominant_Season_Winter,Size_encoded,Interaction_Score
1,0.0769230769230769,0,0,0,1,0.6530612244897959,0,1,0.42122448979591837,0,0,0,3,0.7050000000000001
1,0.576923076923077,0,0,0,1,0.8979591836734693,0,1,0.5991836734693878,0,0,0,2,0.21925
1,0.7500000000000001,0,0,0,0,0.6326530612244897,0,1,0.653061224489796,0,0,1,0,0.7845
1,0.2884615384615385,0,0,1,0,0.9387755102040816,0,0,0.7755102040816328,1,0,0,0,0.30699999999999994
1,0.7692307692307693,1,0,1,0,0.0816326530612244,0,0,0.11265306122448979,0,0,0,1,0.3660000000000001
1,0.3653846153846154,0,1,0,0,0.9795918367346936,0,0,0.6318367346938776,1,0,0,1,0.6782500000000001
1,0.0,0,0,1,0,0.9591836734693876,0,0,0.5436734693877551,1,0,0,2,0.5807500000000001
1,0.903846153846154,0,0,0,1,0.4285714285714285,0,1,0.25142857142857145,0,0,0,0,0.51025
1,0.8461538461538461,1,0,0,0,0.8979591836734693,0,1,0.35918367346938773,0,0,0,3,0.5974999999999999
1,0.6923076923076924,1,0,0,0,0.5918367346938774,0,1,0.316734693877551,0,0,0,3,0.27175
1,0.326923076923077,0,0,0,1,0.8571428571428571,0,1,0.6628571428571429,0,0,0,0,0.51275
1,0.3076923076923077,0,1,0,0,0.9591836734693876,0,0,0.46367346938775506,0,0,1,2,0.5079999999999999
1,0.1346153846153846,0,0,0,1,0.4489795918367346,0,1,0.4195918367346939,0,0,0,1,0.38375000000000004
1,0.6730769230769232,0,0,0,0,0.5306122448979591,0,1,0.6122448979591838,0,0,1,1,0.2975000000000001
1,0.5192307692307693,1,1,0,0,0.1224489795918367,0,0,0.2089795918367347,0,0,0,2,0.44325000000000003
1,0.5961538461538463,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,1,0.05975
1,0.4230769230769231,0,0,0,1,0.6530612244897959,0,1,0.6612244897959185,0,0,0,1,0.51775
1,0.3846153846153847,0,0,0,1,0.5306122448979591,0,1,0.4522448979591837,0,0,0,1,0.6185
1,0.5000000000000001,0,1,0,0,0.1020408163265306,0,0,0.2808163265306123,1,0,0,0,0.841
1,0.9615384615384616,0,0,0,1,0.3877551020408162,0,1,0.23510204081632652,0,0,0,0,0.5604999999999999
1,0.8076923076923078,0,0,0,0,0.9183673469387754,1,0,0.4473469387755102,1,0,0,2,0.5810000000000001
1,0.1346153846153846,0,0,0,1,0.4897959183673469,0,1,0.2759183673469388,0,0,0,1,0.719
1,0.0192307692307692,0,0,1,0,0.5918367346938774,0,0,0.316734693877551,1,0,0,2,0.19250000000000006
1,0.7500000000000001,0,0,1,0,0.9591836734693876,0,0,0.38367346938775504,1,0,0,2,0.1255
1,0.7692307692307693,0,0,0,0,0.9387755102040816,0,1,0.6955102040816328,0,0,1,1,0.22225000000000011
1,0.5961538461538463,1,0,0,0,0.5306122448979591,0,1,0.5322448979591837,0,0,0,2,0.6005
1,0.0192307692307692,0,1,0,0,0.8979591836734693,0,0,0.5991836734693878,1,0,0,1,0.22675
1,0.6153846153846154,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,0,0.5620000000000002
1,0.2307692307692308,0,0,0,0,0.7755102040816325,0,1,0.550204081632653,1,0,0,3,0.3500000000000001
1,0.6538461538461539,0,1,0,0,0.4693877551020408,0,0,0.42775510204081635,1,0,0,1,0.34824999999999995
1,0.326923076923077,0,1,0,0,0.1428571428571428,0,0,0.45714285714285724,0,0,1,2,0.51525
1,0.326923076923077,1,0,0,0,0.1428571428571428,0,1,0.13714285714285712,0,0,0,1,0.19800000000000015
1,0.2884615384615385,0,1,0,0,0.1020408163265306,0,0,0.12081632653061225,0,0,1,2,0.3762500000000001
1,0.6538461538461539,1,1,0,0,0.2244897959183673,0,0,0.32979591836734695,0,0,0,0,0.5930000000000001
1,0.980769230769231,0,0,0,0,0.510204081632653,1,0,0.5240816326530613,1,0,0,1,0.24149999999999985
1,0.1730769230769231,0,1,0,0,1.0,0,0,0.6400000000000001,1,0,0,1,0.10274999999999986
1,0.9230769230769232,0,1,0,0,0.0204081632653061,0,0,0.3281632653061225,0,0,1,0,0.96075
1,0.1923076923076924,0,1,0,0,0.6122448979591836,0,0,0.6448979591836735,0,0,1,0,0.29375000000000007
1,0.0769230769230769,0,0,0,1,0.0612244897959183,1,0,0.42448979591836744,0,0,0,2,0.6204999999999999
1,0.980769230769231,0,1,0,0,0.6326530612244897,0,0,0.3330612244897959,0,0,1,3,0.7642499999999999
1,0.1923076923076924,0,0,0,0,0.2040816326530612,0,1,0.4816326530612246,0,0,1,1,0.869
1,0.7115384615384616,1,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,0,0,0.04675
1,0.2307692307692308,1,0,0,0,0.7346938775510203,0,1,0.6138775510204082,0,0,0,2,0.5625
1,0.9423076923076924,0,0,0,1,0.7755102040816325,0,1,0.550204081632653,0,0,0,1,0.7610000000000001
1,0.1346153846153846,0,0,0,0,0.4693877551020408,0,1,0.3477551020408164,0,0,1,0,0.7737499999999999
1,0.5961538461538463,1,0,0,0,0.2040816326530612,0,1,0.16163265306122448,0,0,0,1,0.84075
1,0.3076923076923077,0,0,0,1,0.7142857142857142,0,1,0.6057142857142858,0,0,0,1,0.22800000000000015
1,0.0769230769230769,0,0,0,0,0.7959183673469387,1,0,0.47836734693877553,1,0,0,1,0.66
1,0.8653846153846155,0,1,0,0,0.4897959183673469,0,0,0.2759183673469388,0,0,1,3,0.33850000000000013
1,1.0,1,0,0,0,0.2244897959183673,0,1,0.08979591836734692,0,0,0,2,0.6615
1,0.3461538461538461,1,0,0,0,0.7551020408163265,0,1,0.46204081632653066,0,0,0,2,0.17625
1,0.4615384615384615,0,1,0,0,0.7959183673469387,0,0,0.3983673469387755,1,0,0,1,0.672
1,0.1730769230769231,1,0,0,0,0.183673469387755,1,0,0.3934693877551021,0,0,0,1,0.3185
1,0.0961538461538462,0,0,0,1,0.9387755102040816,0,1,0.6155102040816327,0,0,0,0,0.3945000000000001
1,0.6153846153846154,0,1,0,0,0.4285714285714285,0,0,0.3314285714285714,0,0,1,3,0.76775
1,0.730769230769231,0,0,0,0,0.693877551020408,0,1,0.43755102040816324,1,0,0,0,0.6535
1,0.3653846153846154,0,1,0,0,0.9183673469387754,0,0,0.6073469387755102,0,0,1,3,0.78475
1,0.9423076923076924,0,0,0,1,0.5918367346938774,0,1,0.6367346938775511,0,0,0,1,0.47075
1,0.9423076923076924,0,1,0,0,0.3877551020408162,0,0,0.31510204081632653,0,0,1,1,0.5347500000000002
1,0.6153846153846154,0,1,0,0,0.4897959183673469,0,0,0.43591836734693884,0,0,1,2,0.7965
1,0.3461538461538461,0,0,0,1,0.5714285714285714,1,0,0.5485714285714286,0,0,0,3,0.5079999999999999
1,0.8461538461538461,0,1,0,0,0.0204081632653061,0,0,0.08816326530612245,0,0,1,1,0.8167499999999999
1,0.903846153846154,1,1,0,0,0.6326530612244897,0,0,0.3330612244897959,0,0,0,0,0.5705
1,0.0961538461538462,1,0,0,0,0.7346938775510203,0,1,0.45387755102040817,0,0,0,2,0.88025
1,0.5384615384615385,0,1,0,0,0.3061224489795918,0,0,0.20244897959183672,0,0,1,3,0.35024999999999984
1,0.0,0,1,0,0,0.6326530612244897,0,0,0.49306122448979595,0,0,1,1,0.6759999999999999
1,0.7692307692307693,0,0,1,0,0.836734693877551,0,0,0.7346938775510206,1,0,0,0,0.51575
1,0.25,1,1,0,0,0.1020408163265306,0,0,0.12081632653061225,0,0,0,1,0.09924999999999999
1,0.4038461538461538,0,0,0,0,0.4489795918367346,0,1,0.4195918367346939,1,0,0,2,0.66475
1,0.980769230769231,0,1,0,0,0.5306122448979591,0,0,0.6122448979591838,0,0,1,0,0.49000000000000005
1,0.9615384615384616,0,0,0,0,0.8571428571428571,1,0,0.4228571428571429,1,0,0,0,0.5432500000000001
1,0.4423076923076924,1,1,0,0,0.4897959183673469,0,0,0.43591836734693884,0,0,0,2,0.6595000000000002
1,0.25,0,0,0,0,0.5918367346938774,1,0,0.316734693877551,1,0,0,0,0.39875000000000005
1,0.576923076923077,0,0,0,0,0.1224489795918367,1,0,0.12897959183673469,1,0,0,1,0.5435000000000001
1,0.7884615384615384,1,0,0,0,0.3265306122448979,0,1,0.13061224489795917,0,0,0,3,0.5640000000000001
1,0.3076923076923077,0,1,0,0,0.183673469387755,0,0,0.313469387755102,0,0,1,1,0.2005
1,0.0576923076923077,0,0,0,1,0.7959183673469387,0,1,0.3183673469387755,0,0,0,0,0.3065
1,0.2115384615384615,0,0,0,1,1.0,0,1,0.8000000000000002,0,0,0,2,0.11599999999999999
1,0.4423076923076924,0,1,0,0,0.4693877551020408,0,0,0.5077551020408164,1,0,0,1,0.7235
1,0.8461538461538461,1,0,0,0,0.1428571428571428,0,1,0.13714285714285712,0,0,0,1,0.52875
1,0.1730769230769231,0,1,0,0,0.1020408163265306,0,0,0.12081632653061225,0,0,1,1,0.49875
1,0.5961538461538463,0,1,0,1,0.8775510204081631,0,0,0.7510204081632654,0,0,0,0,0.3445
1,0.9423076923076924,0,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,1,2,0.15175000000000002
1,0.0384615384615384,0,0,0,1,0.1020408163265306,1,0,0.12081632653061225,0,0,0,1,0.64775
1,0.3653846153846154,1,0,0,0,0.2040816326530612,0,1,0.16163265306122448,0,0,0,1,0.7045000000000001
1,0.980769230769231,1,0,0,0,0.8163265306122448,0,1,0.32653061224489793,0,0,0,0,0.67875
1,0.9230769230769232,1,0,0,0,0.9183673469387754,0,1,0.4473469387755102,0,0,0,0,0.43925000000000003
1,0.3653846153846154,0,0,0,1,0.1632653061224489,0,1,0.46530612244897973,0,0,0,2,0.27850000000000014
1,0.8653846153846155,0,1,0,0,0.7346938775510203,0,0,0.45387755102040817,1,0,0,2,0.28800000000000014
1,0.5576923076923077,1,0,0,0,0.2448979591836734,1,0,0.4179591836734694,0,0,0,1,0.7460000000000001
1,0.1538461538461538,0,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,1,0,0.2750000000000001
1,0.9615384615384616,0,1,0,1,0.9387755102040816,0,0,0.4555102040816327,0,0,0,1,0.7610000000000001
1,0.6346153846153847,0,1,0,0,0.4081632653061224,0,0,0.24326530612244898,0,0,1,1,0.2769999999999999
1,0.576923076923077,0,1,0,1,0.4285714285714285,0,0,0.4114285714285715,0,0,0,2,0.44100000000000017
1,0.8076923076923078,1,1,0,0,0.3061224489795918,0,0,0.20244897959183672,0,0,0,3,0.5442500000000001
1,0.9615384615384616,0,0,0,1,0.7346938775510203,0,1,0.5338775510204081,0,0,0,0,0.57425
1,0.1346153846153846,0,0,0,1,0.0408163265306122,0,1,0.016326530612244882,0,0,0,2,0.8374999999999999
1,0.7500000000000001,1,1,0,0,0.6530612244897959,0,0,0.6612244897959185,0,0,0,2,0.35350000000000015
1,0.4423076923076924,1,1,0,0,0.2857142857142856,0,0,0.11428571428571424,0,0,0,1,0.52325
1,0.7884615384615384,0,0,1,0,0.836734693877551,0,0,0.7346938775510206,1,0,0,0,0.7679999999999999
1,0.5000000000000001,0,0,0,1,0.836734693877551,0,1,0.7346938775510206,0,0,0,1,0.21000000000000002
1,0.4615384615384615,0,0,0,1,0.3673469387755101,0,1,0.5469387755102042,0,0,0,1,0.54525
1,0.326923076923077,1,0,0,0,0.510204081632653,0,1,0.2840816326530612,0,0,0,1,0.6767499999999999
1,0.3461538461538461,0,1,0,1,0.7755102040816325,0,0,0.390204081632653,0,0,0,1,0.8242499999999999
1,0.6923076923076924,1,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,0,1,0.64775
1,0.3653846153846154,0,1,0,1,0.4489795918367346,0,0,0.17959183673469384,0,0,0,1,0.6795
1,0.0384615384615384,0,1,0,0,0.8775510204081631,0,0,0.3510204081632653,0,0,1,1,0.13274999999999987
1,0.0961538461538462,1,1,0,0,0.673469387755102,0,0,0.42938775510204086,0,0,0,2,0.68325
1,0.826923076923077,0,1,0,0,0.8571428571428571,0,0,0.4228571428571429,1,0,0,0,0.5650000000000001
1,0.3653846153846154,0,0,0,1,0.8979591836734693,0,1,0.43918367346938775,0,0,0,1,0.36774999999999997
1,0.0961538461538462,0,1,0,0,0.0612244897959183,0,0,0.34448979591836737,0,0,1,1,0.63125
1,0.8653846153846155,1,0,0,0,0.3673469387755101,0,1,0.14693877551020404,0,0,0,2,0.4507500000000001
1,0.5576923076923077,1,1,0,0,0.5714285714285714,0,0,0.38857142857142857,0,0,0,1,0.557
1,0.8653846153846155,1,1,0,0,0.5306122448979591,0,0,0.21224489795918366,0,0,0,1,0.6279999999999999
1,0.730769230769231,1,0,0,0,0.7346938775510203,0,1,0.37387755102040815,0,0,0,0,0.39875000000000005
1,0.9615384615384616,0,1,0,0,0.2040816326530612,0,0,0.40163265306122453,1,0,0,1,0.25775
1,0.8846153846153847,0,1,0,0,0.5510204081632653,0,0,0.2204081632653061,0,0,1,3,0.96075
1,0.8461538461538461,0,1,0,0,0.6122448979591836,0,0,0.5648979591836735,0,0,1,1,0.59775
1,0.3076923076923077,0,1,0,0,1.0,0,0,0.48000000000000004,0,0,1,0,0.6355
1,0.5961538461538463,0,0,1,0,0.836734693877551,0,0,0.41469387755102044,1,0,0,1,0.555
1,0.4230769230769231,1,0,1,0,0.346938775510204,0,0,0.3787755102040816,0,0,0,0,0.8312499999999999
1,0.6153846153846154,0,1,0,0,0.1020408163265306,0,0,0.2808163265306123,0,0,1,2,0.2655000000000002
1,0.1346153846153846,0,0,0,1,0.6530612244897959,0,1,0.42122448979591837,0,0,0,1,0.70125
1,0.2307692307692308,1,0,0,0,0.2448979591836734,0,1,0.4979591836734695,0,0,0,1,0.4510000000000001
1,0.6923076923076924,0,0,0,0,0.510204081632653,1,0,0.2040816326530612,1,0,0,0,0.662
1,0.4230769230769231,1,1,0,0,0.3265306122448979,0,0,0.13061224489795917,0,0,0,1,0.50075
1,0.5961538461538463,1,0,0,0,0.0408163265306122,1,0,0.33632653061224493,0,0,0,1,0.8187499999999999
1,0.1730769230769231,0,0,1,0,0.1224489795918367,0,0,0.36897959183673473,1,0,0,3,0.5395000000000001
1,0.1730769230769231,0,0,0,1,0.9183673469387754,1,0,0.6073469387755102,0,0,0,3,0.3217500000000002
1,0.576923076923077,0,0,0,1,0.2653061224489795,0,1,0.18612244897959182,0,0,0,2,0.14574999999999994
1,0.4230769230769231,0,0,0,0,0.4489795918367346,1,0,0.17959183673469384,1,0,0,1,0.5685000000000002
1,0.9423076923076924,1,0,0,0,0.3877551020408162,0,1,0.23510204081632652,0,0,0,1,0.47350000000000014
1,0.6538461538461539,1,0,0,0,0.7551020408163265,0,1,0.5420408163265307,0,0,0,1,0.57625
1,0.0769230769230769,1,0,0,0,0.3061224489795918,0,1,0.20244897959183672,0,0,0,2,0.28625000000000006
1,0.8461538461538461,0,0,0,0,0.9591836734693876,1,0,0.46367346938775506,1,0,0,1,0.7104999999999999
1,0.0384615384615384,0,0,0,0,0.1428571428571428,1,0,0.05714285714285712,1,0,0,2,0.4119999999999999
1,0.4423076923076924,0,1,0,0,0.3061224489795918,0,0,0.28244897959183674,0,0,1,1,0.5215
1,0.3076923076923077,0,0,0,0,0.0816326530612244,0,1,0.11265306122448979,0,0,1,1,0.6655
1,0.0961538461538462,0,1,0,0,0.2653061224489795,0,0,0.18612244897959182,0,0,1,1,0.8654999999999999
1,0.2692307692307693,0,0,0,1,0.346938775510204,1,0,0.4587755102040817,0,0,0,1,0.2025
1,0.9615384615384616,1,0,0,0,0.2653061224489795,0,1,0.18612244897959182,0,0,0,3,0.4560000000000001
1,0.2307692307692308,1,0,1,0,0.0816326530612244,0,0,0.11265306122448979,0,0,0,1,0.59275
1,0.9230769230769232,0,1,0,0,0.2857142857142856,0,0,0.19428571428571426,1,0,0,0,0.027999999999999997
1,0.8461538461538461,0,1,0,0,0.0408163265306122,0,0,0.0963265306122449,0,0,1,3,0.3810000000000001
1,0.6153846153846154,0,0,0,0,0.2244897959183673,1,0,0.16979591836734692,1,0,0,3,0.18925000000000003
1,0.7115384615384616,0,0,0,0,0.8571428571428571,1,0,0.4228571428571429,1,0,0,1,0.38925000000000015
1,0.0192307692307692,0,1,0,0,0.693877551020408,0,0,0.6775510204081634,1,0,0,1,0.01125
1,0.9423076923076924,0,0,0,0,0.7142857142857142,0,1,0.3657142857142857,1,0,0,1,0.8370000000000001
1,0.0,1,1,0,0,0.0408163265306122,0,0,0.0963265306122449,0,0,0,1,0.7437499999999999
1,0.7692307692307693,1,1,0,0,0.5306122448979591,0,0,0.21224489795918366,0,0,0,0,0.4357500000000001
1,0.980769230769231,0,1,0,0,0.4081632653061224,0,0,0.483265306122449,0,0,1,0,0.40700000000000003
1,0.8461538461538461,0,1,0,0,0.346938775510204,0,0,0.4587755102040817,1,0,0,1,0.4485000000000001
1,0.1923076923076924,0,0,0,0,0.3061224489795918,0,1,0.44244897959183677,1,0,0,2,0.31675
1,0.6730769230769232,1,0,0,0,0.346938775510204,1,0,0.5387755102040818,0,0,0,2,0.5182500000000001
1,0.1730769230769231,0,1,0,0,0.3673469387755101,0,0,0.5469387755102042,1,0,0,0,0.73575
1,0.7115384615384616,1,0,1,0,0.0,0,0,0.0,0,0,0,2,0.52325
1,0.3076923076923077,0,0,0,1,0.7755102040816325,0,1,0.310204081632653,0,0,0,3,0.42800000000000005
1,0.1346153846153846,1,0,0,0,0.9795918367346936,0,1,0.5518367346938775,0,0,0,0,0.8129999999999998
1,0.9230769230769232,1,1,0,0,0.8571428571428571,0,0,0.582857142857143,0,0,0,1,0.6412500000000001
1,0.7500000000000001,1,0,0,0,0.6122448979591836,0,1,0.3248979591836735,0,0,0,1,0.31925000000000003
1,0.5384615384615385,0,1,0,0,0.7959183673469387,0,0,0.3983673469387755,0,0,1,0,0.47875
1,0.3846153846153847,0,0,0,0,0.0204081632653061,0,1,0.40816326530612257,1,0,0,1,0.7442499999999999
1,0.0961538461538462,0,1,0,0,0.9183673469387754,0,0,0.4473469387755102,1,0,0,1,0.14750000000000008
1,0.4615384615384615,1,0,0,0,0.693877551020408,0,1,0.3575510204081632,0,0,0,1,0.7120000000000002
1,0.1346153846153846,0,1,0,1,0.836734693877551,0,0,0.41469387755102044,0,0,0,2,0.8020000000000002
1,0.7115384615384616,0,1,0,0,0.0408163265306122,0,0,0.2563265306122449,0,0,1,1,0.5497500000000002
1,0.8461538461538461,0,0,1,0,0.6326530612244897,0,0,0.3330612244897959,1,0,0,3,0.70775
1,0.4423076923076924,0,0,0,1,0.9591836734693876,0,1,0.38367346938775504,0,0,0,0,0.33324999999999994
1,0.7692307692307693,0,1,0,0,0.673469387755102,0,0,0.5893877551020409,0,0,1,3,0.2842500000000001
1,0.730769230769231,1,1,0,0,0.2857142857142856,0,0,0.19428571428571426,0,0,0,1,0.44625000000000004
1,0.1346153846153846,0,1,0,0,0.4285714285714285,0,0,0.1714285714285714,1,0,0,2,0.15125000000000008
1,1.0,1,1,0,0,0.0204081632653061,0,0,0.16816326530612247,0,0,0,2,0.6020000000000001
1,0.4615384615384615,0,1,0,1,0.5918367346938774,0,0,0.556734693877551,0,0,0,1,0.29325000000000007
1,0.1730769230769231,0,1,0,0,0.5306122448979591,0,0,0.3722448979591837,0,0,1,1,0.206
1,0.903846153846154,0,1,0,0,0.346938775510204,0,0,0.5387755102040818,0,0,1,1,0.57625
1,0.8461538461538461,1,0,0,0,0.1428571428571428,0,1,0.05714285714285712,0,0,0,3,0.20375000000000007
1,0.8461538461538461,0,0,0,0,0.9591836734693876,1,0,0.623673469387755,1,0,0,1,0.6724999999999999
1,0.6538461538461539,1,1,0,0,0.4693877551020408,0,0,0.3477551020408164,0,0,0,3,0.4704999999999999
1,0.730769230769231,0,1,0,0,0.8571428571428571,0,0,0.5028571428571429,1,0,0,3,0.9474999999999999
1,0.1923076923076924,1,0,0,0,0.1428571428571428,1,0,0.13714285714285712,0,0,0,0,0.49875
1,0.4038461538461538,1,0,0,0,0.9795918367346936,1,0,0.3918367346938775,0,0,0,3,0.68325
1,0.6923076923076924,0,0,0,0,0.0204081632653061,1,0,0.40816326530612257,1,0,0,3,0.359
1,0.2307692307692308,1,0,0,0,0.7551020408163265,0,1,0.5420408163265307,0,0,0,1,0.6279999999999999
1,0.5192307692307693,0,0,1,0,0.0612244897959183,0,0,0.26448979591836735,1,0,0,2,0.4130000000000001
1,0.9615384615384616,0,1,0,1,0.6122448979591836,0,0,0.3248979591836735,0,0,0,0,0.31625000000000003
1,0.5576923076923077,0,0,0,0,0.673469387755102,1,0,0.34938775510204084,1,0,0,3,0.6992499999999999
1,0.9615384615384616,1,1,0,0,0.8979591836734693,0,0,0.5191836734693878,0,0,0,1,0.557
1,0.8653846153846155,0,1,0,0,0.5918367346938774,0,0,0.316734693877551,0,0,1,3,0.7217499999999999
1,0.0384615384615384,0,1,0,0,0.0204081632653061,0,0,0.24816326530612248,0,0,1,0,0.11774999999999985
1,0.2115384615384615,0,0,0,0,0.8775510204081631,1,0,0.5110204081632653,1,0,0,0,0.8015
1,0.4423076923076924,0,1,0,0,0.0,0,0,0.40000000000000013,0,0,1,0,0.7754999999999999
1,0.6538461538461539,0,1,0,0,0.0,0,0,0.40000000000000013,1,0,0,2,0.27
1,0.2692307692307693,0,1,0,0,0.5306122448979591,0,0,0.5322448979591837,0,0,1,1,0.27725
1,0.0384615384615384,0,1,0,0,0.2653061224489795,0,0,0.18612244897959182,1,0,0,1,0.46125000000000005
1,0.5576923076923077,0,1,0,0,0.8163265306122448,0,0,0.6465306122448979,0,0,1,2,0.29225
1,0.0961538461538462,1,0,1,0,0.4897959183673469,0,0,0.5959183673469389,0,0,0,3,0.36699999999999994
1,0.4807692307692308,0,0,0,1,0.9387755102040816,0,1,0.4555102040816327,0,0,0,1,0.2637500000000001
1,0.9423076923076924,0,1,0,0,0.3877551020408162,0,0,0.1551020408163265,0,0,1,1,0.5165
1,1.0,0,0,0,1,0.836734693877551,0,1,0.3346938775510204,0,0,0,2,0.64275
1,0.326923076923077,1,0,0,0,0.3061224489795918,1,0,0.28244897959183674,0,0,0,1,0.7570000000000001
1,0.4423076923076924,1,1,0,0,0.6326530612244897,0,0,0.3330612244897959,0,0,0,0,0.4817499999999999
1,0.6923076923076924,1,0,0,0,0.7346938775510203,0,1,0.37387755102040815,0,0,0,1,0.36675000000000013
1,0.7115384615384616,0,1,0,0,0.0,0,0,0.16000000000000003,1,0,0,2,0.605
1,0.6346153846153847,0,0,0,0,0.7346938775510203,1,0,0.6138775510204082,1,0,0,0,0.8240000000000001
1,0.0192307692307692,0,1,0,0,0.0816326530612244,0,0,0.11265306122448979,1,0,0,0,0.98875
1,0.1923076923076924,0,1,0,0,0.6122448979591836,0,0,0.4848979591836735,1,0,0,1,0.37649999999999983
1,0.8653846153846155,0,1,0,0,0.346938775510204,0,0,0.1387755102040816,0,0,1,0,0.47100000000000014
1,0.2307692307692308,0,1,0,0,0.7755102040816325,0,0,0.390204081632653,0,0,1,0,0.7495000000000002
1,0.2115384615384615,1,0,0,0,0.1428571428571428,0,1,0.45714285714285724,0,0,0,1,0.78875
1,0.1153846153846154,0,1,0,0,0.3877551020408162,0,0,0.31510204081632653,0,0,1,0,0.32000000000000006
1,0.980769230769231,0,1,0,0,0.4489795918367346,0,0,0.2595918367346939,0,0,1,1,0.6695
1,0.903846153846154,0,1,0,1,0.7551020408163265,0,0,0.5420408163265307,0,0,0,1,0.6657500000000001
1,0.8846153846153847,0,0,0,0,0.8979591836734693,0,1,0.5991836734693878,1,0,0,1,0.57625
1,0.4230769230769231,0,0,0,0,0.8775510204081631,0,1,0.5910204081632653,1,0,0,0,0.78075
1,0.1153846153846154,1,1,0,0,0.3877551020408162,0,0,0.31510204081632653,0,0,0,3,0.28200000000000003
1,0.9230769230769232,1,0,0,0,0.673469387755102,0,1,0.669387755102041,0,0,0,3,0.7217499999999999
1,0.326923076923077,1,0,1,0,0.183673469387755,0,0,0.3934693877551021,0,0,0,1,0.12699999999999992
1,0.9423076923076924,1,1,0,0,0.0408163265306122,0,0,0.016326530612244882,0,0,0,1,0.30825
1,0.980769230769231,1,0,0,0,0.4489795918367346,1,0,0.4195918367346939,0,0,0,2,0.3760000000000001
1,0.1538461538461538,1,0,0,0,0.836734693877551,0,1,0.3346938775510204,0,0,0,1,0.5457500000000001
1,0.0961538461538462,0,1,0,0,0.5918367346938774,0,0,0.23673469387755097,1,0,0,3,0.6504999999999999
1,0.1730769230769231,0,1,0,0,0.4081632653061224,0,0,0.24326530612244898,0,0,1,1,0.725
1,0.2307692307692308,0,0,0,0,1.0,1,0,0.7200000000000001,1,0,0,1,0.23399999999999985
1,0.576923076923077,1,1,0,0,0.3061224489795918,0,0,0.5224489795918369,0,0,0,2,0.11774999999999985
1,0.5000000000000001,1,0,0,0,0.6326530612244897,1,0,0.2530612244897959,0,0,0,1,0.8317499999999999
1,0.2115384615384615,0,1,0,0,0.2653061224489795,0,0,0.3461224489795919,0,0,1,2,0.36875
1,0.2115384615384615,1,0,0,0,0.836734693877551,0,1,0.7346938775510206,0,0,0,0,0.31925000000000003
1,0.9423076923076924,0,1,0,0,0.9387755102040816,0,0,0.4555102040816327,0,0,1,1,0.8599999999999999
1,0.4615384615384615,0,1,0,0,0.4081632653061224,0,0,0.483265306122449,0,0,1,1,0.8274999999999999
1,0.0961538461538462,0,0,0,0,0.7346938775510203,1,0,0.45387755102040817,1,0,0,1,0.13074999999999992
1,0.3076923076923077,0,1,0,0,0.183673469387755,0,0,0.073469387755102,1,0,0,0,0.21300000000000013
1,0.8846153846153847,0,0,0,1,0.346938775510204,0,1,0.21877551020408162,0,0,0,2,0.58125
1,0.25,0,1,0,0,0.0204081632653061,0,0,0.08816326530612245,0,0,1,3,0.695
1,0.6923076923076924,0,1,0,0,0.7959183673469387,0,0,0.3183673469387755,1,0,0,0,0.6087499999999999
1,0.0961538461538462,0,0,1,0,0.8571428571428571,0,0,0.34285714285714286,1,0,0,0,0.21300000000000013
1,0.7884615384615384,0,1,0,1,0.2653061224489795,0,0,0.18612244897959182,0,0,0,0,0.5995000000000001
1,0.2692307692307693,0,1,0,0,0.8163265306122448,0,0,0.40653061224489795,1,0,0,0,0.61975
1,0.4807692307692308,0,1,0,0,0.7551020408163265,0,0,0.38204081632653064,0,0,1,0,0.31425000000000014
1,0.2692307692307693,0,0,0,1,0.2244897959183673,1,0,0.08979591836734692,0,0,0,1,0.7272500000000002
1,0.9230769230769232,0,1,0,0,0.3673469387755101,0,0,0.3069387755102041,0,0,1,1,0.36125000000000007
1,1.0,0,0,0,1,0.4489795918367346,1,0,0.5795918367346939,0,0,0,1,0.057999999999999996
1,0.4615384615384615,0,0,0,0,0.9795918367346936,1,0,0.3918367346938775,1,0,0,2,0.42825
1,0.730769230769231,0,1,0,0,0.5714285714285714,0,0,0.3085714285714286,1,0,0,0,0.68225
1,0.1923076923076924,1,0,0,0,0.2653061224489795,0,1,0.5061224489795919,0,0,0,2,0.6329999999999999
1,0.1923076923076924,0,1,0,0,0.3673469387755101,0,0,0.3069387755102041,0,0,1,1,0.17024999999999985
1,0.6538461538461539,0,1,0,0,0.3673469387755101,0,0,0.5469387755102042,1,0,0,1,0.32975
1,0.903846153846154,0,0,0,0,0.9591836734693876,0,1,0.7036734693877551,0,0,1,1,0.43500000000000005
1,0.730769230769231,1,0,0,0,0.3673469387755101,0,1,0.14693877551020404,0,0,0,3,0.20925000000000016
